# bcf4f099-eb53-44a0-8ad3-78c7d36cc635
# 39b6245a9ad2c490252216ad921ee7f73e400580
# x_m, y_m, psi_rad
-12.4338248, -29.6393306, 0.0381943
-12.2365123, -29.6164148, 0.1817115
-12.0406117, -29.5747825, 0.2177766
-11.8433018, -29.5367314, 0.1575068
-11.6456254, -29.5054911, 0.1766703
-11.4521452, -29.4585368, 0.3190576
-11.2679603, -29.3826572, 0.4439211
-11.0881811, -29.2930782, 0.4635378
-10.9056981, -29.2069017, 0.4231433
-10.7239432, -29.1254694, 0.4278098
-10.5442304, -29.0386131, 0.4744883
-10.3675458, -28.9440818, 0.5034406
-10.1928756, -28.8472529, 0.5047723
-10.0164177, -28.7511131, 0.4911509
-9.8403571, -28.6594812, 0.4681136
-9.6611297, -28.5675181, 0.4934646
-9.4914096, -28.4656672, 0.5999172
-9.3313522, -28.3442689, 0.6838857
-9.1778018, -28.2175256, 0.6833316
-9.0206928, -28.0933733, 0.6535355
-8.8606312, -27.9746353, 0.6280117
-8.7011653, -27.8537989, 0.6869623
-8.5565047, -27.7171937, 0.8248034
-8.4256982, -27.5658040, 0.8722731
-8.2948782, -27.4143312, 0.8504011
-8.1658533, -27.2619479, 0.8994492
-8.0486788, -27.1008153, 0.9760484
-7.9388722, -26.9330345, 0.9972735
-7.8304552, -26.7657019, 0.9954339
-7.7218225, -26.5977032, 0.9988199
-7.6140318, -26.4303728, 0.9963282
-7.5041351, -26.2626880, 0.9848963
-7.3946456, -26.0960098, 1.0008407
-7.2906056, -25.9249375, 1.0509545
-7.1946607, -25.7503026, 1.0796758
-7.1000780, -25.5736058, 1.0750047
-7.0047908, -25.3988015, 1.0700244
-6.9085623, -25.2224212, 1.0739156
-6.8144021, -25.0476376, 1.0791121
-6.7194513, -24.8695033, 1.0827866
-6.6271658, -24.6949325, 1.0864045
-6.5336321, -24.5161769, 1.0912138
-6.4426491, -24.3400906, 1.0965363
-6.3516143, -24.1616012, 1.1017488
-6.2613819, -23.9824206, 1.1067917
-6.1728581, -23.8044632, 1.1115614
-6.0836559, -23.6230079, 1.1161986
-5.9970448, -23.4448096, 1.1205189
-5.9102685, -23.2643416, 1.1246274
-5.8239169, -23.0829032, 1.1285146
-5.7391806, -22.9031340, 1.1320781
-5.6541261, -22.7210682, 1.1354003
-5.5701497, -22.5398087, 1.1384371
-5.4868044, -22.3585398, 1.1411802
-5.4032630, -22.1755857, 1.1436700
-5.3209242, -21.9941404, 1.1458649
-5.2386939, -21.8119405, 1.1477801
-5.1563832, -21.6286923, 1.1494306
-5.0749907, -21.4467550, 1.1507925
-4.9935274, -21.2640602, 1.1518788
-4.9120982, -21.0809743, 1.1526938
-4.8310363, -20.8983819, 1.1532294
-4.7499533, -20.7155466, 1.1534869
-4.6688485, -20.5326035, 1.1534673
-4.5877175, -20.3496797, 1.1531683
-4.5066098, -20.1670251, 1.1525877
-4.4252783, -19.9842234, 1.1517206
-4.3436664, -19.8012891, 1.1505677
-4.2621265, -19.6191507, 1.1491282
-4.1799889, -19.4364576, 1.1473840
-4.0974878, -19.2538798, 1.1453459
-4.0151221, -19.0726570, 1.1430151
-3.9315352, -18.8899613, 1.1403478
-3.8477607, -18.7082090, 1.1373851
-3.7641293, -18.5282424, 1.1341209
-3.6784370, -18.3454967, 1.1304761
-3.5930636, -18.1652076, 1.1265533
-3.5069231, -17.9852092, 1.1222798
-3.4192357, -17.8040543, 1.1176529
-3.3320563, -17.6261112, 1.1127654
-3.2424121, -17.4454775, 1.1074511
-3.1526439, -17.2670343, 1.1019005
-3.0621730, -17.0897194, 1.0960495
-2.9694733, -16.9107026, 1.0898946
-2.8778726, -16.7364575, 1.0836669
-2.7821836, -16.5572360, 1.0771048
-2.6878773, -16.3833259, 1.0707087
-2.5905140, -16.2065057, 1.0642656
-2.4937288, -16.0333021, 1.0582467
-2.3945483, -15.8582202, 1.0526624
-2.2959389, -15.6861944, 1.0481146
-2.1951412, -15.5119774, 1.0446015
-2.0957392, -15.3413539, 1.0421478
-1.9940119, -15.1673860, 1.0417307
-1.8940344, -14.9959180, 1.0444445
-1.7934910, -14.8229913, 1.0424493
-1.6926736, -14.6517788, 1.0356440
-1.5907467, -14.4793123, 1.0406692
-1.4906828, -14.3085891, 1.0329208
-1.3838090, -14.1382892, 0.9818558
-1.2689808, -13.9766274, 0.9264029
-1.1436786, -13.8180606, 0.8754345
-1.0083769, -13.6703836, 0.7705937
-0.8541349, -13.5435533, 0.6019407
-0.6818655, -13.4423474, 0.4700392
-0.4993848, -13.3594759, 0.3878548
-0.3121049, -13.2900104, 0.3250617
-0.1198544, -13.2315102, 0.2566622
0.0753466, -13.1937857, 0.1101775
0.2765862, -13.1899738, -0.0517219
0.4740800, -13.2046755, -0.0721091
0.6778164, -13.2161819, -0.0538545
0.8755317, -13.2320781, -0.1116665
1.0716850, -13.2548336, -0.0989772
1.2732065, -13.2735881, -0.1337993
1.4648816, -13.3267070, -0.4177636
1.6348550, -13.4304624, -0.6558236
1.7894696, -13.5537787, -0.6558430
1.9448308, -13.6715303, -0.6535046
2.0998295, -13.7946821, -0.6919685
2.2500489, -13.9267020, -0.7518742
2.3878700, -14.0630605, -0.8049115
2.5282628, -14.2152495, -0.8445441
2.6566077, -14.3642547, -0.8737083
2.7833719, -14.5194096, -0.8969656
2.9099984, -14.6813023, -0.9164771
3.0275823, -14.8371079, -0.9316275
3.1474159, -15.0006102, -0.9446088
3.2649414, -15.1650184, -0.9554163
3.3783083, -15.3269006, -0.9640080
3.4926993, -15.4929849, -0.9710437
3.6061999, -15.6600125, -0.9765980
3.7171388, -15.8249697, -0.9806652
3.8284763, -15.9917490, -0.9834565
3.9399261, -16.1594854, -0.9850233
4.0506167, -16.3264240, -0.9853581
4.1612730, -16.4932087, -0.9844583
4.2717608, -16.6591904, -0.9823071
4.3843028, -16.8272287, -0.9788095
4.4966448, -16.9934679, -0.9739650
4.6083438, -17.1567940, -0.9676818
4.7241702, -17.3235577, -0.9594818
4.8406839, -17.4880823, -0.9493504
4.9557293, -17.6467556, -0.9371252
