# c4d178e8-c59c-47dd-a36b-f2f9b135f00c
# 39b6245a9ad2c490252216ad921ee7f73e400580
# x_m, y_m, psi_rad
-17.1429146, -4.0955769, -1.9668333
-17.2197239, -4.2794257, -1.9660527
-17.2967769, -4.4645664, -1.9641134
-17.3728807, -4.6486946, -1.9612362
-17.4486775, -4.8337656, -1.9576794
-17.5237502, -5.0191148, -1.9535070
-17.5978582, -5.2043986, -1.9489987
-17.6714287, -5.3908553, -1.9441814
-17.7436692, -5.5766205, -1.9391471
-17.8151924, -5.7633785, -1.9338959
-17.8856869, -5.9504414, -1.9284458
-17.9550758, -6.1377079, -1.9228191
-18.0235384, -6.3257719, -1.9169936
-18.0907181, -6.5137621, -1.9109982
-18.1568320, -6.7023868, -1.9048133
-18.2217707, -6.8914538, -1.8984353
-18.2854584, -7.0808655, -1.8918491
-18.3478635, -7.2706611, -1.8850368
-18.4090388, -7.4611339, -1.8780979
-18.4688058, -7.6517475, -1.8711779
-18.5272772, -7.8428526, -1.8642700
-18.5844773, -8.0344641, -1.8575629
-18.6402643, -8.2259252, -1.8511217
-18.6950306, -8.4184237, -1.8448496
-18.7484827, -8.6108287, -1.8387187
-18.8007847, -8.8036205, -1.8327201
-18.8519803, -8.9968622, -1.8268583
-18.9019584, -9.1900141, -1.8211534
-18.9509797, -9.3839765, -1.8155619
-18.9988413, -9.5778574, -1.8100942
-19.0456781, -9.7720980, -1.8047378
-19.0914930, -9.9666249, -1.7994800
-19.1362481, -10.1611848, -1.7943283
-19.1800746, -10.3562651, -1.7892566
-19.2228706, -10.5513404, -1.7842709
-19.2647255, -10.7467396, -1.7793599
-19.3056217, -10.9423174, -1.7745123
-19.3455614, -11.1380194, -1.7697299
-19.3845920, -11.3340217, -1.7649943
-19.4226800, -11.5301097, -1.7603061
-19.4598637, -11.7264339, -1.7556563
-19.4961339, -11.9229123, -1.7510335
-19.5314954, -12.1195402, -1.7464381
-19.5659564, -12.3163404, -1.7418542
-19.5995211, -12.5133272, -1.7372795
-19.6321721, -12.7103881, -1.7327075
-19.6639330, -12.9076731, -1.7281246
-19.6947811, -13.1050534, -1.7235324
-19.7247202, -13.3025739, -1.7189141
-19.7537595, -13.5003381, -1.7142670
-19.7818478, -13.6980333, -1.7095858
-19.8090331, -13.8960617, -1.7048538
-19.8352557, -14.0940578, -1.7000763
-19.8605339, -14.2922424, -1.6952322
-19.8848582, -14.4906553, -1.6903209
-19.9081715, -14.6889373, -1.6853359
-19.9305226, -14.8876517, -1.6802579
-19.9518220, -15.0861566, -1.6750976
-19.9721037, -15.2849462, -1.6698262
-19.9913334, -15.4839103, -1.6644476
-20.0094575, -15.6827146, -1.6589523
-20.0265111, -15.8820385, -1.6533180
-20.0423905, -16.0809653, -1.6475625
-20.0571303, -16.2802719, -1.6416467
-20.0706785, -16.4797035, -1.6355793
-20.0829826, -16.6789269, -1.6293486
-20.0940547, -16.8787383, -1.6229267
-20.1037973, -17.0780018, -1.6163406
-20.1122208, -17.2776805, -1.6095390
-20.1192684, -17.4774885, -1.6025337
-20.1248844, -17.6769565, -1.5953149
-20.1290475, -17.8770564, -1.5878436
-20.1316861, -18.0765442, -1.5801573
-20.1327653, -18.2763561, -1.5721947
-20.1322261, -18.4764092, -1.5639629
-20.1300210, -18.6758317, -1.5554656
-20.1260753, -18.8759003, -1.5466397
-20.1203508, -19.0754290, -1.5375346
-20.1127732, -19.2749876, -1.5280955
-20.1032480, -19.4750697, -1.5183031
-20.0917959, -19.6739675, -1.5081923
-20.0782376, -19.8734930, -1.4976376
-20.0625437, -20.0727615, -1.4867054
-20.0446771, -20.2714564, -1.4754799
-20.0244681, -20.4707126, -1.4639104
-20.0020158, -20.6689837, -1.4521356
-19.9771834, -20.8672206, -1.4401970
-19.9499036, -21.0656082, -1.4280654
-19.9203182, -21.2628984, -1.4157957
-19.8882237, -21.4602278, -1.4032965
-19.8536382, -21.6571676, -1.3905765
-19.8165732, -21.8534283, -1.3776658
-19.7769179, -22.0493738, -1.3645243
-19.7346776, -22.2447353, -1.3511557
-19.6898184, -22.4394667, -1.3375698
-19.6423085, -22.6335101, -1.3237449
-19.5920359, -22.8271004, -1.3096632
-19.5390777, -23.0197529, -1.2953607
-19.4833584, -23.2115753, -1.2807990
-19.4247202, -23.4029020, -1.2659684
-19.3633832, -23.5928597, -1.2509195
-19.2990465, -23.7822134, -1.2355664
-19.2317689, -23.9705988, -1.2199624
-19.1618194, -24.1571605, -1.2041438
-19.0884273, -24.3437586, -1.1879460
-19.0122928, -24.5284375, -1.1715502
-18.9332441, -24.7115359, -1.1548797
-18.8506440, -24.8943297, -1.1378443
-18.7655287, -25.0744120, -1.1206432
-18.6767810, -25.2540173, -1.1030291
-18.5849932, -25.4317668, -1.0851705
-18.4906476, -25.6066920, -1.0671068
-18.3918901, -25.7820266, -1.0485202
-18.2910196, -25.9535599, -1.0298411
-18.1861651, -26.1243865, -1.0106844
-18.0782512, -26.2928260, -0.9912815
-17.9677587, -26.4581003, -0.9716521
-17.8525714, -26.6231864, -0.9514779
-17.7360834, -26.7831667, -0.9313292
-17.6139423, -26.9438741, -0.9104549
-17.4904819, -27.0994778, -0.8896447
-17.3623250, -27.2541858, -0.8682955
-17.2319771, -27.4048666, -0.8469168
-17.0977206, -27.5534701, -0.8252081
-16.9608043, -27.6985537, -0.8034829
-16.8202907, -27.8410931, -0.7816249
-16.6774260, -27.9798383, -0.7599379
-16.5305556, -28.1164116, -0.7382562
-16.3826060, -28.2481846, -0.7170660
-16.2295137, -28.3788234, -0.6957868
-16.0760151, -28.5043187, -0.6749773
-15.9182362, -28.6278630, -0.6534997
-15.7586493, -28.7473088, -0.6312776
-15.5965223, -28.8628878, -0.6070510
-15.4311355, -28.9745662, -0.5802894
-15.2629599, -29.0813732, -0.5508768
-15.0907713, -29.1833251, -0.5177173
-14.9170950, -29.2782019, -0.4817212
-14.7372724, -29.3678579, -0.4431345
-14.5569524, -29.4490269, -0.4021698
-14.3705697, -29.5234924, -0.3577781
-14.1822903, -29.5891292, -0.3130045
-13.9901686, -29.6464995, -0.2673343
-13.7965515, -29.6948640, -0.2223172
-13.5999707, -29.7346795, -0.1774488
-13.4031245, -29.7655469, -0.1337787
-13.2033395, -29.7880211, -0.0903513
-13.0049382, -29.8017744, -0.0482085
-12.8036272, -29.8072420, -0.0061695
-12.6049668, -29.8044011, 0.0346212
-12.4047207, -29.7933962, 0.0750969
-12.2060123, -29.7744555, 0.1148315
-12.0078768, -29.7476625, 0.1538886
-11.8107306, -29.7131649, 0.1924813
-11.6154001, -29.6712373, 0.2302873
-11.4215842, -29.6219595, 0.2675969
-11.2296150, -29.5655053, 0.3043094
-11.0402678, -29.5022629, 0.3403155
-10.8526053, -29.4320135, 0.3759462
-10.6681005, -29.3554333, 0.4108015
-10.4862205, -29.2724475, 0.4452187
-10.3068918, -29.1831143, 0.4790015
-10.1319112, -29.0885389, 0.5119391
-9.9579561, -28.9870034, 0.5446210
-9.7903332, -28.8818093, 0.5762012
-9.6226105, -28.7690104, 0.6076697
-9.4617697, -28.6535804, 0.6370472
-9.3017804, -28.5315940, 0.6657153
-9.1475350, -28.4069863, 0.6931103
-8.9949824, -28.2767723, 0.7200416
-8.8473793, -28.1437608, 0.7468522
-8.7021622, -28.0056208, 0.7740864
-8.5618279, -27.8646184, 0.8015013
-8.4245828, -27.7189000, 0.8291441
-8.2918946, -27.5700308, 0.8563945
-8.1630839, -27.4173776, 0.8833662
-8.0384540, -27.2613914, 0.9098736
-7.9179479, -27.1022611, 0.9351877
-7.8013410, -26.9401558, 0.9589964
-7.6885014, -26.7753848, 0.9814282
-7.5793365, -26.6083012, 1.0025117
-7.4734702, -26.4387431, 1.0226344
-7.3711738, -26.2675135, 1.0417727
-7.2718171, -26.0938859, 1.0601739
-7.1759135, -25.9190786, 1.0776908
-7.0826973, -25.7420754, 1.0942780
-6.9925719, -25.5640616, 1.1098229
-6.9049822, -25.3843947, 1.1243938
-6.8199626, -25.2035724, 1.1380274
-6.7374863, -25.0219838, 1.1507464
-6.6568856, -24.8385619, 1.1626729
-6.5790925, -24.6557648, 1.1741850
-6.5022445, -24.4692618, 1.1856703
-6.4289859, -24.2856634, 1.1965222
-6.3564212, -24.0979959, 1.2070738
-6.2865792, -23.9117186, 1.2169702
-6.2182030, -23.7239166, 1.2261647
-6.1511820, -23.5346323, 1.2347114
-6.0863987, -23.3468222, 1.2424386
-6.0222242, -23.1562037, 1.2495494
-5.9600021, -22.9671868, 1.2558826
-5.8986601, -22.7770380, 1.2614654
-5.8379884, -22.5855458, 1.2663460
-5.7787973, -22.3957783, 1.2704167
-5.7198320, -22.2042417, 1.2737587
-5.6615916, -22.0130413, 1.2763575
-5.6038997, -21.8221276, 1.2781814
-5.5461354, -21.6299680, 1.2792631
-5.4888859, -21.4390296, 1.2795978
-5.4314944, -21.2476470, 1.2791800
-5.3737619, -21.0556782, 1.2780213
-5.3160591, -20.8648609, 1.2761390
-5.2577519, -20.6735989, 1.2735226
-5.1988385, -20.4823924, 1.2701816
-5.1393391, -20.2917872, 1.2661439
-5.0789248, -20.1011971, 1.2613993
-5.0175370, -19.9109085, 1.2559545
-4.9550784, -19.7210615, 1.2498463
-4.8914254, -19.5317021, 1.2430669
-4.8263314, -19.3425284, 1.2356102
-4.7598238, -19.1540170, 1.2275347
-4.6918919, -18.9664967, 1.2188302
-4.6219178, -18.7786620, 1.2094599
-4.5503751, -18.5921365, 1.1995328
-4.4770373, -18.4066292, 1.1889963
-4.4012667, -18.2208909, 1.1778363
-4.3238418, -18.0371179, 1.1661810
-4.2439985, -17.8537711, 1.1538979
-4.1616771, -17.6710353, 1.1410793
-4.0777078, -17.4909450, 1.1278271
-3.9902782, -17.3099096, 1.1138748
-3.9008533, -17.1312377, 1.0995431
-3.8092484, -16.9546815, 1.0847414
-3.7138113, -16.7773541, 1.0693106
-3.6170456, -16.6040638, 1.0536584
-3.5162482, -16.4301492, 1.0373377
-3.4132071, -16.2589155, 1.0207729
-3.3078388, -16.0902631, 1.0038926
-3.1982122, -15.9213068, 0.9865381
-3.0881470, -15.7579266, 0.9693333
-2.9719432, -15.5918022, 0.9514790
-2.8557226, -15.4317404, 0.9340603
-2.7344341, -15.2707251, 0.9163721
-2.6123728, -15.1144339, 0.8991906
-2.4860222, -14.9582446, 0.8820787
-2.3586628, -14.8061300, 0.8654854
-2.2273655, -14.6544742, 0.8488894
-2.0950516, -14.5067110, 0.8320713
-1.9589077, -14.3598567, 0.8140146
-1.8208876, -14.2165474, 0.7940699
-1.6796796, -14.0761817, 0.7697545
-1.5342391, -13.9392391, 0.7399900
-1.3847287, -13.8075562, 0.7027786
-1.2289703, -13.6814209, 0.6574585
-1.0677975, -13.5633326, 0.6061751
-0.8999343, -13.4538819, 0.5484646
-0.7262409, -13.3549891, 0.4858139
-0.5460849, -13.2674824, 0.4179884
-0.3608074, -13.1927472, 0.3484931
-0.1700173, -13.1310798, 0.2765363
0.0236176, -13.0836208, 0.2038997
0.2219067, -13.0503147, 0.1287210
0.4192870, -13.0322981, 0.0528848
0.6215082, -13.0296718, -0.0272752
0.8191297, -13.0430920, -0.1090935
1.0179798, -13.0736520, -0.1967319
1.2127597, -13.1219670, -0.2909107
1.3990249, -13.1880574, -0.3927198
1.5783626, -13.2741995, -0.5040584
1.7480862, -13.3800446, -0.6042853
1.9077871, -13.4972367, -0.6544084
2.0610642, -13.6170731, -0.6727691
2.2132556, -13.7415946, -0.7017302
2.3653897, -13.8774381, -0.7587834
2.5013799, -14.0139301, -0.8138496
2.6393622, -14.1676757, -0.8639512
2.7642044, -14.3205306, -0.9068349
2.8844552, -14.4804397, -0.9444246
3.0016457, -14.6485487, -0.9790278
3.1085273, -14.8127208, -1.0075676
3.2142392, -14.9850039, -1.0326807
3.3155185, -15.1590325, -1.0541609
3.4118689, -15.3321435, -1.0709502
3.5072306, -15.5096264, -1.0839171
3.6002934, -15.6875304, -1.0931050
3.6912689, -15.8644984, -1.0981140
3.7824435, -16.0431754, -1.0991556
3.8738375, -16.2218870, -1.0963465
3.9656052, -16.3992837, -1.0898483
4.0589771, -16.5761493, -1.0796485
4.1545929, -16.7520830, -1.0656896
4.2532398, -16.9270226, -1.0485156
4.3545772, -17.0991489, -1.0283417
4.4592774, -17.2684311, -1.0048513
4.5702181, -17.4380999, -0.9781731
4.6840649, -17.6020948, -0.9492656
4.8015989, -17.7608836, -0.9173310
4.9292575, -17.9216302, -0.8815977
5.0582787, -18.0725122, -0.8445646
5.1937776, -18.2190052, -0.8034560
5.3403144, -18.3640998, -0.7564907
5.4819368, -18.4913079, -0.7054024
5.6488026, -18.6240593, -0.6377348
5.8007266, -18.7293245, -0.5726430
5.9789232, -18.8353188, -0.5093466
6.1468153, -18.9328997, -0.5677514
6.3062204, -19.0479086, -0.6542542
6.4676839, -19.1649926, -0.5840160
6.6363634, -19.2645630, -0.4835355
6.8145017, -19.3477745, -0.3928069
7.0073784, -19.4183265, -0.3101052
7.1955297, -19.4713279, -0.2403385
7.3950289, -19.5131491, -0.1737591
7.5898973, -19.5413532, -0.1144382
7.7935229, -19.5587381, -0.0563300
7.9898141, -19.5645536, -0.0033997
8.1923134, -19.5599265, 0.0487924
8.3903905, -19.5453021, 0.0982299
8.5888759, -19.5209174, 0.1459741
8.7874046, -19.4869541, 0.1926896
8.9813528, -19.4446015, 0.2369948
9.1756747, -19.3931714, 0.2802410
9.3662519, -19.3339769, 0.3217780
9.5543056, -19.2670809, 0.3614676
9.7409880, -19.1923496, 0.3998398
9.9227636, -19.1115898, 0.4359737
10.1025676, -19.0240115, 0.4702039
10.2796125, -18.9303628, 0.5025592
10.4529824, -18.8316073, 0.5326414
10.6238688, -18.7275799, 0.5606772
10.7917602, -18.6190454, 0.5868307
10.9566963, -18.5063627, 0.6116787
11.1189901, -18.3896107, 0.6353661
11.2783977, -18.2692451, 0.6579750
11.4351343, -18.1453449, 0.6797248
11.5892788, -18.0180586, 0.7006395
11.7406763, -17.8877291, 0.7207460
11.8895162, -17.7543971, 0.7401230
12.0358171, -17.6182351, 0.7588010
12.1796128, -17.4793939, 0.7768356
12.3208405, -17.3381116, 0.7942478
12.4597191, -17.1943385, 0.8110795
12.5962233, -17.0482648, 0.8273244
12.7301680, -16.9002684, 0.8429742
12.8621343, -16.7498696, 0.8580991
12.9917162, -16.5976944, 0.8726345
13.1188168, -16.4440541, 0.8865788
13.2444213, -16.2879170, 0.9000184
13.3675374, -16.1306927, 0.9128252
13.4886509, -15.9719728, 0.9250498
13.6082452, -15.8113009, 0.9367034
13.7254655, -15.6500396, 0.9476858
13.8414049, -15.4869008, 0.9580854
13.9556308, -15.3226949, 0.9678288
14.0676509, -15.1583912, 0.9768596
14.1793570, -14.9914313, 0.9853011
14.2889827, -14.8246872, 0.9929859
14.3974471, -14.6570457, 0.9999569
14.5052226, -14.4880249, 1.0062308
14.6111125, -14.3197862, 1.0117204
14.7170158, -14.1495798, 1.0166259
14.8216627, -13.9796261, 1.0210667
14.9253899, -13.8095725, 1.0250131
15.0288259, -13.6385623, 1.0285514
15.1315743, -13.4674055, 1.0316627
15.2338573, -13.2958870, 1.0344692
15.3357381, -13.1239631, 1.0372028
15.4371527, -12.9517673, 1.0398696
15.5380808, -12.7793626, 1.0424578
15.6386062, -12.6066386, 1.0449627
15.7386363, -12.4337876, 1.0473864
15.8383146, -12.2605912, 1.0497420
15.9375824, -12.0871784, 1.0520286
16.0364257, -11.9136010, 1.0542507
16.1349773, -11.7396501, 1.0564118
16.2330313, -11.5657153, 1.0585108
16.3308105, -11.3914241, 1.0605573
16.4282246, -11.2169592, 1.0625498
16.5252558, -11.0423742, 1.0644916
16.6220613, -10.8674057, 1.0663867
16.7183886, -10.6925302, 1.0682327
16.8144929, -10.5173034, 1.0700381
16.9102739, -10.3419245, 1.0718017
17.0057024, -10.1664643, 1.0735273
17.1009423, -9.9906358, 1.0752189
17.1957435, -9.8149157, 1.0768749
17.2903423, -9.6388795, 1.0785029
17.3846580, -9.4626892, 1.0801021
17.4786391, -9.2864525, 1.0816761
17.5724450, -9.1098801, 1.0832287
17.6658635, -8.9333812, 1.0847587
17.7590746, -8.7566238, 1.0862727
17.8520359, -8.5796952, 1.0877704
17.9446718, -8.4027455, 1.0892546
18.0371269, -8.2255038, 1.0907290
18.1292466, -8.0482707, 1.0921929
18.2211386, -7.8708426, 1.0936513
18.3127999, -7.6932273, 1.0951048
18.4041442, -7.5155939, 1.0965552
18.4952864, -7.3377196, 1.0980058
18.5861353, -7.1597823, 1.0994565
18.6767321, -6.9817005, 1.1009110
18.7670964, -6.8034337, 1.1023703
18.8571586, -6.6251168, 1.1038355
18.9469856, -6.4466143, 1.1053096
19.0365424, -6.2679915, 1.1067928
19.1258282, -6.0892454, 1.1082878
19.2148542, -5.9103480, 1.1097954
19.3036049, -5.7313248, 1.1113172
19.3920782, -5.5521728, 1.1128550
19.4802800, -5.3728730, 1.1144094
19.5682035, -5.1934311, 1.1159826
19.6558211, -5.0138949, 1.1175749
19.7431885, -4.8341410, 1.1191886
19.8302370, -4.6543005, 1.1208243
19.9169881, -4.4743193, 1.1224828
20.0034654, -4.2941369, 1.1241666
20.0895856, -4.1139156, 1.1258749
20.1754560, -3.9334187, 1.1276109
20.2609786, -3.7528393, 1.1293743
20.3461568, -3.5721575, 1.1311658
20.4310737, -3.3911827, 1.1329888
20.5155790, -3.2102211, 1.1348411
20.5998143, -3.0289550, 1.1367267
20.6836804, -2.8475815, 1.1386452
20.7671424, -2.6661612, 1.1405965
20.8503548, -2.4843411, 1.1425858
20.9330995, -2.3025801, 1.1446092
21.0155398, -2.1205021, 1.1466716
21.0975894, -1.9382785, 1.1487728
21.1791720, -1.7560611, 1.1509118
21.2605042, -1.5733450, 1.1530962
21.3413122, -1.3907244, 1.1553200
21.4217753, -1.2077735, 1.1575897
21.5018158, -1.0246453, 1.1599053
21.5813323, -0.8415509, 1.1622652
21.6605738, -0.6578915, 1.1646793
21.7392343, -0.4743497, 1.1671404
21.8175084, -0.2904472, 1.1696562
21.8953089, -0.1063594, 1.1722278
21.9725390, 0.0777113, 1.1748530
22.0494359, 0.2623616, 1.1775441
22.1256945, 0.4468920, 1.1802933
22.2015238, 0.6318398, 1.1831105
22.2768034, 0.8169493, 1.1859969
22.3514746, 1.0021105, 1.1889519
22.4257162, 1.1878082, 1.1919892
22.4992584, 1.3734099, 1.1951013
22.5723183, 1.5595072, 1.1983016
