# 34b3faa4-5796-43db-a7b6-87bcb69240e9
# 39b6245a9ad2c490252216ad921ee7f73e400580
# x_m, y_m, psi_rad
-18.6585871, -17.9919837, -1.5700912
-18.6581306, -18.1917914, -1.5668797
-18.6569970, -18.3922234, -1.5633511
-18.6551364, -18.5916491, -1.5595302
-18.6524711, -18.7918180, -1.5553815
-18.6489521, -18.9916661, -1.5509721
-18.6445453, -19.1913990, -1.5464936
-18.6392176, -19.3918807, -1.5419564
-18.6330155, -19.5911043, -1.5373768
-18.6258590, -19.7911442, -1.5326799
-18.6177577, -19.9910548, -1.5278949
-18.6087076, -20.1906244, -1.5230536
-18.5986513, -20.3907832, -1.5181268
-18.5876375, -20.5902856, -1.5131629
-18.5756186, -20.7899437, -1.5081760
-18.5625941, -20.9896431, -1.5031501
-18.5485664, -21.1890999, -1.4979841
-18.5334870, -21.3885194, -1.4926306
-18.5173130, -21.5879356, -1.4870578
-18.5000050, -21.7871898, -1.4811900
-18.4815109, -21.9861910, -1.4750117
-18.4617094, -22.1854673, -1.4684215
-18.4405931, -22.3842031, -1.4613805
-18.4180060, -22.5829833, -1.4538333
-18.3938462, -22.7816885, -1.4456669
-18.3680906, -22.9795060, -1.4368733
-18.3403696, -23.1781606, -1.4272824
-18.3107731, -23.3757955, -1.4168660
-18.2790249, -23.5731335, -1.4055325
-18.2448430, -23.7706167, -1.3930925
-18.2083217, -23.9664584, -1.3795694
-18.1687185, -24.1633091, -1.3647725
-18.1263202, -24.3585387, -1.3489252
-18.0807080, -24.5530954, -1.3319633
-18.0315823, -24.7475220, -1.3146287
-17.9795723, -24.9393097, -1.2973027
-17.9234697, -25.1327103, -1.2796015
-17.8645603, -25.3231435, -1.2619515
-17.8019294, -25.5135414, -1.2439886
-17.7359726, -25.7024324, -1.2256395
-17.6667497, -25.8894474, -1.2068401
-17.5934153, -26.0764597, -1.1872032
-17.5173023, -26.2597292, -1.1669793
-17.4360848, -26.4443146, -1.1454122
-17.3522916, -26.6239459, -1.1230371
-17.2627607, -26.8047803, -1.0988604
-17.1703506, -26.9803569, -1.0734801
-17.0717922, -27.1561667, -1.0459388
-16.9699638, -27.3263705, -1.0170386
-16.8613137, -27.4961970, -0.9861011
-16.7495371, -27.6594942, -0.9548472
-16.6301842, -27.8223997, -0.9219635
-16.5076093, -27.9785810, -0.8886197
-16.3782239, -28.1323370, -0.8536925
-16.2444216, -28.2803700, -0.8177587
-16.1053627, -28.4232855, -0.7800936
-15.9601958, -28.5613869, -0.7405576
-15.8105930, -28.6926906, -0.6999570
-15.6548930, -28.8183174, -0.6575788
-15.4945024, -28.9367482, -0.6146071
-15.3286861, -29.0486902, -0.5735042
-15.1594088, -29.1533797, -0.5343969
-14.9860570, -29.2515511, -0.4960536
-14.8077587, -29.3434288, -0.4552938
-14.6285187, -29.4265852, -0.4125566
-14.4403747, -29.5035521, -0.3633603
-14.2548090, -29.5688622, -0.3132145
-14.0602999, -29.6261882, -0.2596547
-13.8679114, -29.6720077, -0.2084710
-13.6689287, -29.7089267, -0.1588235
-13.4727695, -29.7357105, -0.1131223
-13.2717583, -29.7540696, -0.0694718
-13.0733927, -29.7637921, -0.0288268
-12.8725524, -29.7656164, 0.0103831
-12.6729677, -29.7597746, 0.0479416
-12.4732750, -29.7465094, 0.0845816
-12.2739619, -29.7259807, 0.1206187
-12.0760963, -29.6984010, 0.1563689
-11.8786217, -29.6636172, 0.1923824
-11.6831883, -29.6218808, 0.2284374
-11.4891597, -29.5730400, 0.2648282
-11.2968419, -29.5171000, 0.3010445
-11.1069519, -29.4544991, 0.3356019
-10.9190080, -29.3854014, 0.3687781
-10.7333707, -29.3102357, 0.4004325
