# 009f06b5-64fb-47d5-ab68-b8db9ad5277e
# 39b6245a9ad2c490252216ad921ee7f73e400580
# x_m, y_m, psi_rad
-14.5198899, 6.9953423, -1.7076875
-14.5557219, 6.7990860, -1.7904027
-14.6034749, 6.6048458, -1.8243082
-14.6528022, 6.4107678, -1.8100217
-14.6986830, 6.2163843, -1.7975211
-14.7436102, 6.0213100, -1.7989931
-14.7892245, 5.8271318, -1.8034458
-14.8355630, 5.6321954, -1.8043121
-14.8816172, 5.4380878, -1.8033243
-14.9277134, 5.2433747, -1.8033644
-14.9738600, 5.0489117, -1.8042689
-15.0201750, 4.8545239, -1.8050881
-15.0667270, 4.6597601, -1.8057111
-15.1132246, 4.4657676, -1.8064153
-15.1600990, 4.2708989, -1.8073280
-15.2068578, 4.0774100, -1.8085973
-15.2541725, 3.8829675, -1.8104872
-15.3018187, 3.6889981, -1.8129112
-15.3498842, 3.4954751, -1.8156093
-15.3989662, 3.3002172, -1.8185536
-15.4479369, 3.1078081, -1.8214537
-15.4979407, 2.9136382, -1.8242110
-15.5483296, 2.7201173, -1.8268003
-15.5991004, 2.5271097, -1.8292110
-15.6507055, 2.3327766, -1.8314738
-15.7022136, 2.1404780, -1.8334925
-15.7543631, 1.9472393, -1.8352373
-15.8068618, 1.7539434, -1.8367083
-15.8594513, 1.5613171, -1.8378692
-15.9123940, 1.3681640, -1.8387260
-15.9653953, 1.1753294, -1.8392725
-16.0184632, 0.9825409, -1.8394909
-16.0715595, 0.7896910, -1.8393824
-16.1246508, 0.5966558, -1.8389545
-16.1775373, 0.4039246, -1.8382111
-16.2303078, 0.2109324, -1.8371482
-16.2828962, 0.0176857, -1.8357900
-16.3349553, -0.1747568, -1.8341406
-16.3870116, -0.3685709, -1.8322093
-16.4384732, -0.5617351, -1.8300821
-16.4893935, -0.7545956, -1.8277463
-16.5401928, -0.9489195, -1.8252036
-16.5900373, -1.1416565, -1.8224944
-16.6397299, -1.3360533, -1.8196342
-16.6887048, -1.5299211, -1.8168598
-16.7369296, -1.7230303, -1.8142090
-16.7850517, -1.9177481, -1.8120699
-16.8324680, -2.1110730, -1.8106896
-16.8799128, -2.3053859, -1.8099274
-16.9271878, -2.4994960, -1.8095156
-16.9744016, -2.6935593, -1.8094214
-17.0216539, -2.8878139, -1.8094056
-17.0689004, -3.0820457, -1.8094205
-17.1161309, -3.2761771, -1.8094956
-17.1634286, -3.4704863, -1.8096530
-17.2107079, -3.6645586, -1.8098609
-17.2580628, -3.8587805, -1.8100291
-17.3054705, -4.0530955, -1.8101589
-17.3528344, -4.2471011, -1.8103557
-17.4003748, -4.4416206, -1.8106550
-17.4478129, -4.6354876, -1.8108172
-17.4953423, -4.8297907, -1.8105037
-17.5427506, -5.0240288, -1.8099613
-17.5901300, -5.2181174, -1.8107586
-17.6379414, -5.4126235, -1.8131533
-17.6859217, -5.6063609, -1.8129778
-17.7334016, -5.8007281, -1.8067929
-17.7791255, -5.9953479, -1.7963217
-17.8230122, -6.1903589, -1.7885716
-17.8657724, -6.3858448, -1.7843410
-17.9082811, -6.5809859, -1.7879860
-17.9526013, -6.7760461, -1.8021970
-18.0002217, -6.9703824, -1.8150572
-18.0464936, -7.1649403, -1.7859464
-18.0825819, -7.3613489, -1.7126434
-18.1042342, -7.5599633, -1.6537766
-18.1187244, -7.7595705, -1.6402615
-18.1344503, -7.9593603, -1.6587435
-18.1531389, -8.1584020, -1.6680513
-18.1724245, -8.3570060, -1.6653746
-18.1908376, -8.5563718, -1.6609226
-18.2086198, -8.7552222, -1.6595631
-18.2264442, -8.9545585, -1.6605141
-18.2444839, -9.1536353, -1.6618744
-18.2628094, -9.3525475, -1.6633121
-18.2811767, -9.5517888, -1.6613899
-18.2986767, -9.7506553, -1.6549997
-18.3146468, -9.9501376, -1.6466070
-18.3290762, -10.1494629, -1.6397802
-18.3423131, -10.3489549, -1.6346828
-18.3547832, -10.5485618, -1.6321461
-18.3670007, -10.7478995, -1.6323102
-18.3793971, -10.9476373, -1.6331314
-18.3918643, -11.1470204, -1.6332362
-18.4043055, -11.3466190, -1.6328635
-18.4166815, -11.5461416, -1.6326614
-18.4290339, -11.7456058, -1.6326526
-18.4413982, -11.9452050, -1.6326696
-18.4537520, -12.1446167, -1.6326633
-18.4661138, -12.3442305, -1.6326203
-18.4784550, -12.5437316, -1.6325260
-18.4907759, -12.7432539, -1.6324421
-18.5031043, -12.9427903, -1.6326101
-18.5154917, -13.1423007, -1.6330139
-18.5279124, -13.3418127, -1.6327582
-18.5401828, -13.5413824, -1.6314775
-18.5522015, -13.7408597, -1.6310799
-18.5645224, -13.9404211, -1.6344722
-18.5778127, -14.1398791, -1.6392272
-18.5909807, -14.3393348, -1.6318518
-18.6012730, -14.5390593, -1.6106554
-18.6073099, -14.7387285, -1.5938551
-18.6114714, -14.9387458, -1.5917941
-18.6163495, -15.1384897, -1.5979401
-18.6218623, -15.3383480, -1.5976405
-18.6266397, -15.5382310, -1.5911899
-18.6301936, -15.7379926, -1.5866363
-18.6332353, -15.9381674, -1.5859947
-18.6364197, -16.1377398, -1.5875952
-18.6399842, -16.3377558, -1.5897224
-18.6439792, -16.5375575, -1.5912703
-18.6477866, -16.7373719, -1.5874426
-18.6502458, -16.9375250, -1.5778826
-18.6507998, -17.1371059, -1.5702941
-18.6504530, -17.3372850, -1.5688554
-18.6503266, -17.5369819, -1.5713751
-18.6505459, -17.7368889, -1.5720518
-18.6506887, -17.9370246, -1.5707405
-18.6506272, -18.1365788, -1.5706473
-18.6507932, -18.3368840, -1.5730068
-18.6515110, -18.5364920, -1.5747072
-18.6518495, -18.7364399, -1.5690076
-18.6502986, -18.9365983, -1.5561152
