# 9c78c7c9-f03e-496c-993b-05fc3e514990
# 39b6245a9ad2c490252216ad921ee7f73e400580
# x_m, y_m, psi_rad
-33.7751789, 23.1960805, -2.7226286
-33.9574813, 23.1145985, -2.7198882
-34.1397676, 23.0325092, -2.7170164
-34.3218624, 22.9498623, -2.7140167
-34.5034794, 22.8667605, -2.7108900
-34.6851179, 22.7829460, -2.7076272
-34.8662335, 22.6986379, -2.7041774
-35.0471030, 22.6136438, -2.7003538
-35.2278763, 22.5278066, -2.6961412
-35.4078194, 22.4413470, -2.6909884
-35.5875509, 22.3536914, -2.6844440
-35.7666039, 22.2647576, -2.6764989
-35.9447217, 22.1743372, -2.6669171
-36.1221773, 22.0819118, -2.6556323
-36.2981775, 21.9875130, -2.6426255
-36.4729690, 21.8905974, -2.6277160
-36.6464015, 21.7908065, -2.6109064
-36.8175719, 21.6882328, -2.5922188
-36.9870666, 21.5820751, -2.5715531
-37.1541237, 21.4723484, -2.5490049
-37.3183604, 21.3588634, -2.5245602
-37.4801439, 21.2408823, -2.4981295
-37.6378599, 21.1191387, -2.4700062
-37.7922868, 20.9926286, -2.4402288
-37.9437357, 20.8606215, -2.4089240
-38.0891800, 20.7255723, -2.3775911
-38.2314816, 20.5848802, -2.3461980
-38.3697712, 20.4392947, -2.3148213
-38.5025069, 20.2905376, -2.2838892
-38.6311360, 20.1370730, -2.2528529
-38.7550874, 19.9794649, -2.2215773
-38.8739040, 19.8182872, -2.1905355
-38.9873688, 19.6539514, -2.1596014
-39.0962532, 19.4852535, -2.1283265
-39.1998068, 19.3132654, -2.0971888
-39.2968346, 19.1401835, -2.0662048
-39.3901933, 18.9606092, -2.0342648
-39.4769055, 18.7800211, -2.0025879
-39.5565936, 18.5996361, -1.9708409
-39.6331550, 18.4098644, -1.9377269
-39.7009136, 18.2248182, -1.9058433
-39.7644492, 18.0321404, -1.8728814
-39.8207540, 17.8408337, -1.8413475
-39.8711726, 17.6476423, -1.8113394
-39.9163277, 17.4530026, -1.7876869
-39.9576445, 17.2588220, -1.7749166
-39.9971506, 17.0658874, -1.7726345
-40.0371234, 16.8714047, -1.7717757
-40.0754304, 16.6761975, -1.7546566
-40.1087014, 16.4795996, -1.7192494
-40.1333451, 16.2820963, -1.6683011
-40.1466868, 16.0809917, -1.6038657
-40.1463624, 15.8830698, -1.5347950
-40.1321485, 15.6811732, -1.4665784
-40.1053195, 15.4855522, -1.4031948
-40.0655005, 15.2872935, -1.3426431
-40.0154107, 15.0960417, -1.2873172
-39.9539100, 14.9041076, -1.2346606
-39.8838965, 14.7184967, -1.1861154
-39.8043418, 14.5343258, -1.1405383
-39.7172910, 14.3548659, -1.0980773
-39.6228057, 14.1792110, -1.0566301
-39.5201726, 14.0059405, -1.0155780
-39.4123805, 13.8396380, -0.9759522
-39.2960411, 13.6748635, -0.9361525
-39.1750719, 13.5170753, -0.8974281
-39.0473835, 13.3631546, -0.8592410
-38.9132408, 13.2134197, -0.8213798
-38.7751207, 13.0703496, -0.7847801
-38.6305477, 12.9310934, -0.7486749
-38.4818076, 12.7977148, -0.7135115
-38.3286289, 12.6696212, -0.6795816
-38.1703292, 12.5460081, -0.6465277
-38.0093587, 12.4284879, -0.6149935
-37.8442676, 12.3155857, -0.5848994
-37.6757105, 12.2074452, -0.5561868
-37.5046698, 12.1043146, -0.5293141
-37.3307529, 12.0055135, -0.5042405
-37.1544424, 11.9109185, -0.4809661
-36.9761615, 11.8203117, -0.4597958
-36.7962985, 11.7334091, -0.4407116
-36.6144432, 11.6495648, -0.4236648
-36.4315780, 11.5687605, -0.4088664
-36.2480121, 11.4906281, -0.3963254
-36.0628211, 11.4142998, -0.3859266
-35.8774812, 11.3399167, -0.3777538
-35.6915847, 11.2668295, -0.3718052
-35.5050660, 11.1945466, -0.3679809
-35.3187113, 11.1229178, -0.3662929
-35.1320235, 11.0512938, -0.3667312
-34.9455091, 10.9794196, -0.3692517
-34.7594069, 10.9069417, -0.3738579
-34.5735253, 10.8333381, -0.3805395
-34.3882807, 10.7583302, -0.3892707
-34.2038220, 10.6815383, -0.4000450
-34.0202716, 10.6025693, -0.4128834
-33.8376968, 10.5210009, -0.4277807
-33.6567103, 10.4366635, -0.4447076
-33.4771108, 10.3490073, -0.4637467
-33.2991072, 10.2576594, -0.4848660
-33.1236913, 10.1626701, -0.5081175
-32.9501729, 10.0631535, -0.5337012
-32.7793631, 9.9590353, -0.5615010
-32.6118091, 9.8501332, -0.5915840
-32.4475702, 9.7359099, -0.6242097
-32.2871500, 9.6160763, -0.6592545
-32.1313384, 9.4907156, -0.6961084
-31.9807075, 9.3598358, -0.7349614
-31.8345015, 9.2222005, -0.7756570
-31.6948971, 9.0794814, -0.8174559
-31.5612660, 8.9306768, -0.8609025
-31.4337963, 8.7755235, -0.9052929
-31.3147084, 8.6166354, -0.9501238
-31.2012252, 8.4498522, -0.9965574
-31.0965854, 8.2796205, -1.0428230
-31.0003030, 8.1052833, -1.0897242
-30.9110467, 7.9238713, -1.1373733
-30.8327000, 7.7437250, -1.1838450
-30.7602228, 7.5527219, -1.2323060
-30.6990813, 7.3652520, -1.2787546
-30.6452997, 7.1695909, -1.3259948
-30.6017227, 6.9774777, -1.3688630
-30.5652873, 6.7790137, -1.4092142
-30.5373285, 6.5855148, -1.4443558
-30.5155212, 6.3853374, -1.4817524
-30.5021992, 6.1875442, -1.5266416
-30.4986888, 5.9878191, -1.5813712
-30.5067234, 5.7894829, -1.6409530
-30.5265458, 5.5896287, -1.6975425
-30.5566478, 5.3940663, -1.7487765
-30.5968000, 5.1979697, -1.7960613
-30.6456181, 5.0048384, -1.8402917
-30.7027948, 4.8136367, -1.8820696
-30.7677513, 4.6248361, -1.9219387
-30.8401331, 4.4384002, -1.9600269
-30.9188360, 4.2560823, -1.9963444
-31.0057711, 4.0730433, -2.0318259
-31.0961928, 3.8985158, -2.0658268
-31.1960573, 3.7211165, -2.1012517
-31.2990147, 3.5523045, -2.1355290
-31.4089049, 3.3852177, -2.1694998
-31.5259854, 3.2197512, -2.2036557
-31.6455645, 3.0622123, -2.2363207
-31.7721450, 2.9062588, -2.2688050
-31.9036815, 2.7544855, -2.3008712
-32.0387402, 2.6082171, -2.3316999
-32.1793422, 2.4649671, -2.3619114
-32.3237803, 2.3263322, -2.3912929
-32.4717319, 2.1922662, -2.4192675
-32.6238038, 2.0618681, -2.4460876
-32.7790637, 1.9356456, -2.4716165
-32.9372496, 1.8133888, -2.4953137
-33.0981754, 1.6947765, -2.5172478
-33.2618280, 1.5793940, -2.5373600
-33.4274863, 1.4672381, -2.5551523
-33.5945128, 1.3581598, -2.5706081
-33.7640198, 1.2508942, -2.5837535
-33.9343419, 1.1459111, -2.5942373
-34.1046358, 1.0430790, -2.6020103
-34.2776013, 0.9401589, -2.6072319
-34.4497969, 0.8386092, -2.6098417
-34.6211081, 0.7378756, -2.6097698
-34.7949295, 0.6353425, -2.6071142
-34.9662134, 0.5334029, -2.6019396
-35.1370992, 0.4301816, -2.5940422
-35.3086250, 0.3244198, -2.5836832
-35.4758595, 0.2186348, -2.5710384
-35.6450241, 0.1082616, -2.5556095
-35.8106737, -0.0037179, -2.5383430
-35.9729679, -0.1178190, -2.5189251
-36.1363106, -0.2377182, -2.4976713
-36.2916333, -0.3569441, -2.4759491
-36.4511054, -0.4851702, -2.4530309
-36.6014220, -0.6115203, -2.4324232
-36.7538965, -0.7449820, -2.4132937
-36.8993498, -0.8767007, -2.3990093
-37.0463937, -1.0133511, -2.3858093
-37.1894611, -1.1505028, -2.3680798
-37.3307255, -1.2914893, -2.3454264
-37.4683776, -1.4359465, -2.3179260
-37.6016383, -1.5844915, -2.2852731
-37.7294843, -1.7374078, -2.2483903
-37.8518983, -1.8958998, -2.2080468
-37.9669013, -2.0582554, -2.1661875
-38.0760207, -2.2267565, -2.1249762
-38.1772438, -2.3978092, -2.0855647
-38.2726966, -2.5744029, -2.0473639
-38.3607827, -2.7529828, -2.0109285
-38.4428450, -2.9356020, -1.9754958
-38.5184251, -3.1208223, -1.9411272
-38.5874631, -3.3078547, -1.9078251
-38.6508860, -3.4988877, -1.8749896
-38.7073202, -3.6891622, -1.8433840
-38.7585396, -3.8841984, -1.8119366
-38.8030132, -4.0777107, -1.7815710
-38.8419688, -4.2741977, -1.7515558
-38.8750555, -4.4717365, -1.7220313
-38.9022306, -4.6691606, -1.6932303
-38.9239401, -4.8692046, -1.6646322
-38.9398149, -5.0674881, -1.6368408
-38.9502756, -5.2673459, -1.6094167
-38.9552981, -5.4675916, -1.5824044
-38.9549769, -5.6670418, -1.5560607
-38.9494129, -5.8674404, -1.5300933
-38.9387485, -6.0668179, -1.5047279
-38.9230730, -6.2660778, -1.4799472
-38.9024692, -6.4653288, -1.4556490
-38.8771826, -6.6633611, -1.4320550
-38.8472372, -6.8611172, -1.4090722
-38.8128149, -7.0581425, -1.3867045
-38.7740934, -7.2542357, -1.3651003
-38.7312064, -7.4495072, -1.3442199
-38.6843177, -7.6438647, -1.3240408
-38.6336017, -7.8372028, -1.3045982
-38.5792157, -8.0295078, -1.2858886
-38.5212896, -8.2208440, -1.2678710
-38.4600045, -8.4110838, -1.2505363
-38.3954890, -8.6002710, -1.2338724
-38.3278876, -8.7883918, -1.2178688
-38.2573634, -8.9753848, -1.2025261
-38.1840136, -9.1613614, -1.1878308
-38.1080128, -9.3462318, -1.1737869
-38.0294923, -9.5300200, -1.1603905
-37.9485463, -9.7128317, -1.1476385
-37.8653664, -9.8945558, -1.1355414
-37.7800328, -10.0753302, -1.1240915
-37.6926899, -10.2551532, -1.1133010
-37.6035170, -10.4339612, -1.1031756
-37.5125216, -10.6120336, -1.0937082
-37.4199508, -10.7891799, -1.0849219
-37.3259017, -10.9655102, -1.0768134
-37.2304220, -11.1412218, -1.0693891
-37.1337823, -11.3161080, -1.0626658
-37.0359642, -11.4904903, -1.0566373
