# e7622d06-7972-4834-b543-a9141257631b
# da39a3ee5e6b4b0d3255bfef95601890afd80709
# x_m, y_m, psi_rad
40.3542009, -0.7382135, 1.6978230
40.2860708, -0.2434295, 1.7173908
40.2083361, 0.2499410, 1.7367153
40.1211250, 0.7417311, 1.7558725
40.0245361, 1.2317713, 1.7749257
39.9186412, 1.7198906, 1.7939308
39.8034899, 2.2059146, 1.8129360
39.6791133, 2.6896643, 1.8319841
39.5455265, 3.1709553, 1.8511129
39.4027313, 3.6495972, 1.8703568
39.2507185, 4.1253929, 1.8897467
39.0894690, 4.5981375, 1.9093115
38.9189563, 5.0676184, 1.9290780
38.7391467, 5.5336143, 1.9490712
38.5500063, 5.9958840, 1.9693141
38.3514888, 6.4541972, 1.9898293
38.1435432, 6.9083165, 2.0106379
37.9261221, 7.3579813, 2.0317586
37.6991789, 7.8029202, 2.0532081
